date,granularidad,geocode,gcd_isla,gcd_gcomarca,gcd_comarca,poblacion,poblacion_edad_media,poblacion_hombres,poblacion_mujeres,poblacion_indice_feminidad,poblacion_nacional,poblacion_extranjera,poblacion_extranjera_pc,poblacion_00a14,poblacion_15a64,poblacion_65mas,poblacion_65a74,poblacion_75a84,poblacion_85mas,poblacion_00a14_pc,poblacion_15a64_pc,poblacion_65mas_pc,poblacion_indice_dependencia,poblacion_indice_dependencia_mayores,poblacion_indice_dependencia_menores,poblacion_indice_vejez,poblacion_indice_juventud,poblacion_indice_sobreenvejecimiento,poblacion_indice_ancianidad,superficie,poblacion_ds,poblacion_extranjera_ds,poblacion_00a02,poblacion_03a05,poblacion_06a11,poblacion_12a15,poblacion_16a17,poblacion_00a17,poblacion_nacida_canarias,poblacion_nacida_es_xcanarias,poblacion_nacida_extranjero,poblacion_nacida_canarias_pc,poblacion_nacida_es_xcanarias_pc,poblacion_nacida_extranjero_pc
2003-01-01,MUNICIPIO,38028,ES709,ES709A2,ES709A24,31830,42.5,15360,16470,107.23,25466,6364,19.99,3789,21837,6204,3524,1998,682,11.9,68.61,19.49,45.76,28.41,17.35,163.74,61.07,10.99,32.21,882.59,3606.43,721.06,668,604,1576,1277,644,4769,21144,3325,7361,66.43,10.45,23.13
2003-01-01,MUNICIPIO,38029,ES707,ES707A0,ES707A03,1789,42.6,891,898,100.79,1616,173,9.67,197,1247,345,167,127,51,11.01,69.7,19.28,43.46,27.67,15.8,175.13,57.1,14.78,36.81,3080.58,58.07,5.62,20,27,100,78,40,265,1297,43,449,72.5,2.4,25.1
2003-01-01,MUNICIPIO,38030,ES707,ES707A0,ES707A02,2364,42.7,1169,1195,102.22,2174,190,8.04,303,1563,498,268,160,70,12.82,66.12,21.07,51.25,31.86,19.39,164.36,60.84,14.06,32.13,3505.04,67.45,5.42,82,56,104,78,54,374,2010,68,286,85.03,2.88,12.1
2003-01-01,MUNICIPIO,38031,ES709,ES709A2,ES709A24,35799,37.1,17747,18052,101.72,33146,2653,7.41,6080,25288,4431,2765,1307,359,16.98,70.64,12.38,41.57,17.52,24.04,72.88,137.22,8.1,29.5,5646.81,633.97,46.98,1182,1125,2426,1805,908,7446,30869,1007,3923,86.23,2.81,10.96
2003-01-01,MUNICIPIO,38032,ES709,ES709A1,ES709A10,14862,35.9,7824,7038,89.95,14158,704,4.74,2484,11072,1306,877,326,103,16.71,74.5,8.79,34.23,11.8,22.43,52.58,190.2,7.89,24.96,3931.15,378.06,17.91,517,471,978,705,321,2992,11540,1970,1352,77.65,13.26,9.1
2003-01-01,MUNICIPIO,38033,ES707,ES707A0,ES707A02,5102,43.6,2598,2504,96.38,5003,99,1.94,538,3474,1090,604,331,155,10.54,68.09,21.36,46.86,31.38,15.49,202.6,49.36,14.22,30.37,4287.29,119,2.31,82,103,211,190,114,700,4557,174,371,89.32,3.41,7.27
2003-01-01,MUNICIPIO,38034,ES709,ES709A2,ES709A23,5027,38.6,2508,2519,100.44,4785,242,4.81,742,3565,720,438,207,75,14.76,70.92,14.32,41.01,20.2,20.81,97.04,103.06,10.42,28.75,2060.52,243.97,11.74,136,126,311,225,132,930,4522,86,419,89.95,1.71,8.33
2003-01-01,MUNICIPIO,38035,ES709,ES709A3,ES709A31,9988,35.3,5110,4878,95.46,7414,2574,25.77,1814,7305,869,557,230,82,18.16,73.14,8.7,36.73,11.9,24.83,47.91,208.75,9.44,26.47,4203.66,237.6,61.23,331,408,708,493,246,2186,6272,839,2877,62.8,8.4,28.8
2003-01-01,MUNICIPIO,38036,ES706,ES706A0,ES706A02,6902,37.9,3507,3395,96.81,6646,256,3.71,1128,4851,923,534,281,108,16.34,70.28,13.37,42.28,19.03,23.25,81.83,122.21,11.7,30.44,11313.4,61.01,2.26,188,215,461,347,174,1385,6110,406,386,88.53,5.88,5.59
2003-01-01,MUNICIPIO,38037,ES707,ES707A0,ES707A01,18201,39.2,8953,9248,103.29,17488,713,3.92,2693,12632,2876,1557,948,371,14.8,69.4,15.8,44.09,22.77,21.32,106.8,93.64,12.9,32.96,4341.21,419.26,16.42,454,496,1152,770,420,3292,15393,1423,1385,84.57,7.82,7.61
2003-01-01,MUNICIPIO,38038,ES709,ES709A1,ES709A10,220022,38.7,106075,113947,107.42,210828,9194,4.18,32016,157161,30845,17959,9501,3385,14.55,71.43,14.02,40,19.63,20.37,96.34,103.8,10.97,30.8,15044,1462.52,61.11,5302,5610,13278,10549,5487,40226,180095,23085,16842,81.85,10.49,7.65
2003-01-01,MUNICIPIO,38039,ES709,ES709A2,ES709A21,11959,36.8,6011,5948,98.95,10581,1378,11.52,2041,8538,1380,869,402,109,17.07,71.39,11.54,40.07,16.16,23.9,67.61,147.9,7.9,29.13,2237.31,534.53,61.59,392,420,792,585,313,2502,9605,558,1796,80.32,4.67,15.02
2003-01-01,MUNICIPIO,38040,ES709,ES709A3,ES709A32,10523,43.9,5316,5207,97.95,5600,4923,46.78,1256,7132,2135,1380,599,156,11.94,67.78,20.29,47.55,29.94,17.61,169.98,58.83,7.31,28.06,5198.76,202.41,94.7,225,258,494,394,165,1536,4875,456,5192,46.33,4.33,49.34
2003-01-01,MUNICIPIO,38041,ES709,ES709A2,ES709A21,8267,38.5,4121,4146,100.61,7459,808,9.77,1306,5787,1174,675,390,109,15.8,70,14.2,42.85,20.29,22.57,89.89,111.24,9.28,33.22,1820.11,454.2,44.39,225,247,535,400,210,1617,6920,369,978,83.71,4.46,11.83
2003-01-01,MUNICIPIO,38042,ES709,ES709A2,ES709A22,5545,43.6,2760,2785,100.91,4844,701,12.64,659,3641,1245,753,343,149,11.88,65.66,22.45,52.29,34.19,18.1,188.92,52.93,11.97,27.55,2449.68,226.36,28.62,111,125,253,217,116,822,4552,103,890,82.09,1.86,16.05
2003-01-01,MUNICIPIO,38043,ES709,ES709A2,ES709A21,21778,37.2,10923,10855,99.38,21027,751,3.45,3573,15544,2661,1636,764,261,16.41,71.37,12.22,40.11,17.12,22.99,74.48,134.27,9.81,28.71,2999.64,726.02,25.04,726,682,1430,982,541,4361,19682,849,1247,90.38,3.9,5.73
2003-01-01,MUNICIPIO,38044,ES709,ES709A2,ES709A22,3198,39.8,1610,1588,98.63,2996,202,6.32,489,2164,545,337,157,51,15.29,67.67,17.04,47.78,25.18,22.6,111.45,89.72,9.36,28.81,2606.48,122.69,7.75,78,84,195,165,85,607,2734,36,428,85.49,1.13,13.38
2003-01-01,MUNICIPIO,38045,ES707,ES707A0,ES707A04,6107,42.3,3091,3016,97.57,5522,585,9.58,770,4123,1214,660,386,168,12.61,67.51,19.88,48.12,29.44,18.68,157.66,63.43,13.84,31.8,1156.38,528.11,50.59,134,133,314,246,120,947,4910,232,965,80.4,3.8,15.8
2003-01-01,MUNICIPIO,38046,ES709,ES709A1,ES709A10,9948,37.2,4941,5007,101.34,9797,151,1.52,1626,7126,1196,752,335,109,16.34,71.63,12.02,39.6,16.78,22.82,73.55,135.95,9.11,28.01,2644.48,376.18,5.71,303,299,655,504,255,2016,9110,397,441,91.58,3.99,4.43
2003-01-01,MUNICIPIO,38047,ES707,ES707A0,ES707A03,2687,42.4,1362,1325,97.28,2318,369,13.73,372,1773,542,318,153,71,13.84,65.98,20.17,51.55,30.57,20.98,145.7,68.63,13.1,28.23,5354.89,50.18,6.89,69,61,168,102,55,455,2155,83,449,80.2,3.09,16.71
2003-01-01,MUNICIPIO,38048,ES703,ES703A0,ES703A00,4727,41.3,2402,2325,96.79,4305,422,8.93,671,3141,915,491,301,123,14.2,66.45,19.36,50.49,29.13,21.36,136.36,73.33,13.44,32.9,10368.5,45.59,4.07,127,126,275,186,99,813,3679,348,700,77.83,7.36,14.81
2003-01-01,MUNICIPIO,38049,ES706,ES706A0,ES706A02,4487,41.4,2281,2206,96.71,3373,1114,24.83,544,3200,743,440,213,90,12.12,71.32,16.56,40.22,23.22,17,136.58,73.22,12.11,28.67,3220.82,139.31,34.59,113,84,234,158,81,670,3037,137,1313,67.68,3.05,29.26
2003-01-01,MUNICIPIO,38050,ES706,ES706A0,ES706A01,3109,46.7,1572,1537,97.77,2928,181,5.82,330,1876,903,495,273,135,10.61,60.34,29.04,65.72,48.13,17.59,273.64,36.54,14.95,30.23,10854.2,28.64,1.67,52,53,152,97,64,418,2787,52,270,89.64,1.67,8.68
2003-01-01,MUNICIPIO,38051,ES709,ES709A2,ES709A21,8235,38,4099,4136,100.9,7944,291,3.53,1295,5816,1124,725,322,77,15.73,70.63,13.65,41.59,19.33,22.27,86.8,115.21,6.85,28.65,1808.63,455.32,16.09,224,229,541,411,220,1625,7633,125,477,92.69,1.52,5.79
2003-01-01,MUNICIPIO,38052,ES709,ES709A3,ES709A31,1798,40.9,918,880,95.86,1612,186,10.34,277,1190,331,164,118,49,15.41,66.18,18.41,51.09,27.82,23.28,119.49,83.69,14.8,35.65,5627.11,31.95,3.31,35,58,114,88,38,333,1489,63,246,82.81,3.5,13.68
2003-01-01,MUNICIPIO,38053,ES707,ES707A0,ES707A01,4762,42.2,2408,2354,97.76,4364,398,8.36,714,3063,985,484,336,165,14.99,64.32,20.68,55.47,32.16,23.31,137.96,72.49,16.75,34.11,7067.2,67.38,5.63,107,127,307,220,93,854,3900,148,714,81.9,3.11,14.99
2004-01-01,MUNICIPIO,35001,ES705,ES705A2,ES705A22,5511,40.2,2816,2695,95.7,5307,204,3.7,785,3824,902,528,275,99,14.24,69.39,16.37,44.12,23.59,20.53,114.9,87.03,10.98,30.49,4451.16,123.81,4.58,155,132,307,261,120,975,5053,217,241,91.69,3.94,4.37
2004-01-01,MUNICIPIO,35002,ES705,ES705A3,ES705A32,24460,34.3,12621,11839,93.8,22626,1834,7.5,4479,18009,1972,1306,536,130,18.31,73.63,8.06,35.82,10.95,24.87,44.03,227.13,6.59,27.18,7889.72,310.02,23.25,914,891,1758,1244,605,5412,20934,1358,2168,85.58,5.55,8.86
2004-01-01,MUNICIPIO,35003,ES704,ES704A0,ES704A01,6853,34.3,3883,2970,76.49,4958,1895,27.65,1064,5373,416,257,123,36,15.53,78.4,6.07,27.55,7.74,19.8,39.1,255.77,8.65,29.57,25024.8,27.38,7.57,182,220,440,298,129,1269,3418,1393,2042,49.88,20.33,29.8
2004-01-01,MUNICIPIO,35004,ES708,ES708A0,ES708A01,51633,34,26403,25230,95.56,42687,8946,17.33,9117,38756,3760,2233,1137,390,17.66,75.06,7.28,33.23,9.7,23.52,41.24,242.47,10.37,30.24,2427.54,2126.97,368.52,1914,1767,3561,2521,1375,11138,33587,8384,9662,65.05,16.24,18.71
2004-01-01,MUNICIPIO,35005,ES705,ES705A2,ES705A23,1469,42.3,771,698,90.53,1459,10,0.68,132,1062,275,166,89,20,8.99,72.29,18.72,38.32,25.89,12.43,208.33,48,7.27,32.36,6641.9,22.12,0.15,17,22,56,49,32,176,1415,28,26,96.32,1.91,1.77
2004-01-01,MUNICIPIO,35006,ES705,ES705A1,ES705A10,33701,37.5,16958,16743,98.73,33303,398,1.18,5600,23869,4232,2670,1232,330,16.62,70.83,12.56,41.19,17.73,23.46,75.57,132.33,7.8,29.11,3283.87,1026.26,12.12,1065,1093,2268,1572,795,6793,31855,1057,789,94.52,3.14,2.34
2004-01-01,MUNICIPIO,35007,ES704,ES704A0,ES704A01,749,41.3,378,371,98.15,672,77,10.28,96,520,133,60,48,25,12.82,69.43,17.76,44.04,25.58,18.46,138.54,72.18,18.8,36.09,10370.9,7.22,0.74,15,14,50,30,13,122,648,24,77,86.52,3.2,10.28
2004-01-01,MUNICIPIO,35008,ES705,ES705A2,ES705A21,7060,38.5,3603,3457,95.95,6978,82,1.16,1113,4977,970,603,261,106,15.76,70.5,13.74,41.85,19.49,22.36,87.15,114.74,10.93,26.91,1602.78,440.48,5.12,191,219,439,363,175,1387,6751,179,130,95.62,2.54,1.84
2004-01-01,MUNICIPIO,35009,ES705,ES705A2,ES705A22,22992,38.3,11536,11456,99.31,22795,197,0.86,3546,16222,3224,2017,895,312,15.42,70.55,14.02,41.73,19.87,21.86,90.92,109.99,9.68,27.76,6254.51,367.61,3.15,567,554,1538,1200,555,4414,22268,397,327,96.85,1.73,1.42
2004-01-01,MUNICIPIO,35010,ES708,ES708A0,ES708A02,4747,40,2447,2300,93.99,4128,619,13.04,727,3288,732,425,214,93,15.31,69.26,15.42,44.37,22.26,22.11,100.69,99.32,12.7,29.23,14565.3,32.59,4.25,139,147,304,188,85,863,3631,441,675,76.49,9.29,14.22
2004-01-01,MUNICIPIO,35011,ES705,ES705A3,ES705A32,26857,35.1,13647,13210,96.8,25821,1036,3.86,4725,19607,2525,1645,688,192,17.59,73.01,9.4,36.98,12.88,24.1,53.44,187.13,7.6,27.25,3908.81,687.09,26.5,870,884,1881,1495,725,5855,24810,803,1244,92.38,2.99,4.63
2004-01-01,MUNICIPIO,35012,ES705,ES705A3,ES705A31,15176,36.1,8109,7067,87.15,11060,4116,27.12,2563,11228,1385,918,361,106,16.89,73.99,9.13,35.16,12.34,22.83,54.04,185.05,7.65,26.06,17142,88.53,24.01,349,569,1091,734,374,3117,9435,1386,4355,62.17,9.13,28.7
2004-01-01,MUNICIPIO,35013,ES705,ES705A2,ES705A22,7825,41.8,3973,3852,96.95,7781,44,0.56,834,5621,1370,821,419,130,10.66,71.83,17.51,39.21,24.37,14.84,164.27,60.88,9.49,30.58,3220.46,242.98,1.37,49,98,449,330,181,1107,7560,140,125,96.61,1.79,1.6
2004-01-01,MUNICIPIO,35014,ES704,ES704A0,ES704A02,15583,33.2,8452,7131,84.37,11049,4534,29.1,2718,12006,859,552,226,81,17.44,77.05,5.51,29.79,7.15,22.64,31.6,316.41,9.43,26.31,35533.4,43.85,12.76,616,547,1043,685,308,3199,6932,3814,4837,44.48,24.48,31.04
2004-01-01,MUNICIPIO,35015,ES704,ES704A0,ES704A03,16821,33,9490,7331,77.25,12222,4599,27.34,2373,13782,666,462,156,48,14.11,81.93,3.96,22.05,4.83,17.22,28.07,356.31,7.21,23.42,38493.8,43.7,11.95,516,490,878,642,295,2821,6311,5558,4952,37.52,33.04,29.44
2004-01-01,MUNICIPIO,35016,ES705,ES705A1,ES705A10,376953,38.3,184619,192334,104.18,353314,23639,6.27,56694,270103,50156,30018,15435,4703,15.04,71.65,13.31,39.56,18.57,20.99,88.47,113.04,9.38,30.77,10331.6,3648.54,228.8,11223,11234,22107,16741,9204,70509,307906,36935,32112,81.68,9.8,8.52
2004-01-01,MUNICIPIO,35017,ES704,ES704A0,ES704A02,28357,32.9,14849,13508,90.97,24829,3528,12.44,5168,21511,1678,952,558,168,18.22,75.86,5.92,31.83,7.8,24.02,32.47,307.99,10.01,33.25,29077.1,97.52,12.13,826,1168,2064,1466,702,6226,16747,7396,4214,59.06,26.08,14.86
2004-01-01,MUNICIPIO,35018,ES708,ES708A0,ES708A01,16884,32.9,8689,8195,94.31,14344,2540,15.04,3240,12710,934,584,250,100,19.19,75.28,5.53,32.84,7.35,25.49,28.83,346.9,10.71,26.77,4076.11,414.22,62.31,760,630,1259,797,378,3824,9552,4371,2961,56.57,25.89,17.54
2004-01-01,MUNICIPIO,35019,ES705,ES705A3,ES705A31,44155,36,23091,21064,91.22,34317,9838,22.28,7076,33537,3542,2408,907,227,16.03,75.95,8.02,31.66,10.56,21.1,50.06,199.77,6.41,25.61,33241.9,132.83,29.6,1242,1189,2969,2215,1133,8748,28280,4903,10972,64.05,11.1,24.85
2004-01-01,MUNICIPIO,35020,ES705,ES705A2,ES705A23,7988,38.6,4036,3952,97.92,7801,187,2.34,1265,5467,1256,785,363,108,15.84,68.44,15.72,46.11,22.97,23.14,99.29,100.72,8.6,28.9,12370.8,64.57,1.51,154,250,533,441,186,1564,7650,127,211,95.77,1.59,2.64
2004-01-01,MUNICIPIO,35021,ES705,ES705A1,ES705A10,18599,37.5,9292,9307,100.16,17897,702,3.77,2977,13528,2094,1294,602,198,16.01,72.74,11.26,37.49,15.48,22.01,70.34,142.17,9.46,28.75,2383.19,780.42,29.46,420,615,1245,943,473,3696,16343,1245,1011,87.87,6.69,5.44
2004-01-01,MUNICIPIO,35022,ES705,ES705A3,ES705A32,53820,33,27497,26323,95.73,46905,6915,12.85,10694,39374,3752,2413,1052,287,19.87,73.16,6.97,36.69,9.53,27.16,35.09,285.02,7.65,28.04,6252.83,860.73,110.59,2108,2124,4251,2942,1469,12894,42720,3414,7686,79.38,6.34,14.28
2004-01-01,MUNICIPIO,35023,ES705,ES705A2,ES705A22,14107,39.2,7043,7064,100.3,13960,147,1.04,2169,9706,2232,1329,667,236,15.38,68.8,15.82,45.34,23,22.35,102.9,97.18,10.57,29.88,4261.82,331.01,3.45,290,420,927,728,339,2704,13551,306,250,96.06,2.17,1.77
2004-01-01,MUNICIPIO,35024,ES708,ES708A0,ES708A02,14477,35.5,7462,7015,94.01,12132,2345,16.2,2553,10648,1276,808,354,114,17.63,73.55,8.81,35.96,11.98,23.98,49.98,200.08,8.93,27.74,22400.6,64.63,10.47,488,492,1046,705,335,3066,9629,2313,2535,66.51,15.98,17.51
2004-01-01,MUNICIPIO,35025,ES705,ES705A2,ES705A23,2347,45.4,1220,1127,92.38,2315,32,1.36,170,1682,495,286,132,77,7.24,71.67,21.09,39.54,29.43,10.11,291.18,34.34,15.56,26.67,10386.3,22.6,0.31,5,13,79,104,45,246,2241,63,43,95.48,2.68,1.83
2004-01-01,MUNICIPIO,35026,ES705,ES705A1,ES705A10,94862,35.2,47665,47197,99.02,92507,2355,2.48,16762,69090,9010,5690,2502,818,17.67,72.83,9.5,37.3,13.04,24.26,53.75,186.04,9.08,27.77,10033.1,945.49,23.47,3239,3452,6464,4932,2543,20630,86395,4980,3487,91.07,5.25,3.68
2004-01-01,MUNICIPIO,35027,ES705,ES705A2,ES705A21,12281,39.1,6196,6085,98.21,12099,182,1.48,1820,8613,1848,1166,519,163,14.82,70.13,15.05,42.59,21.46,21.13,101.54,98.48,8.82,28.08,2580.73,475.87,7.05,264,382,762,567,242,2217,11675,234,372,95.07,1.91,3.03
2004-01-01,MUNICIPIO,35028,ES708,ES708A0,ES708A01,15788,35.2,8216,7572,92.16,10364,5424,34.36,2689,11974,1125,752,283,90,17.03,75.84,7.13,31.85,9.4,22.46,41.84,239.02,8,25.16,6432.05,245.46,84.33,559,551,1063,704,358,3235,7240,2987,5561,45.86,18.92,35.22
2004-01-01,MUNICIPIO,35029,ES708,ES708A0,ES708A03,5123,35.6,2702,2421,89.6,4543,580,11.32,868,3773,482,288,134,60,16.94,73.65,9.41,35.78,12.77,23.01,55.53,180.08,12.45,27.8,13577.9,37.73,4.27,180,175,357,216,97,1025,3980,489,654,77.69,9.55,12.77
2004-01-01,MUNICIPIO,35030,ES704,ES704A0,ES704A03,11623,33.7,6173,5450,88.29,10238,1385,11.92,2178,8528,917,565,261,91,18.74,73.37,7.89,36.29,10.75,25.54,42.1,237.51,9.92,28.46,27629.8,42.07,5.01,379,473,881,619,255,2607,7811,2277,1535,67.2,19.59,13.21
2004-01-01,MUNICIPIO,35031,ES705,ES705A2,ES705A21,8498,35.7,4348,4150,95.45,8223,275,3.24,1561,6062,875,540,264,71,18.37,71.33,10.3,40.18,14.43,25.75,56.05,178.4,8.11,30.17,3880.13,219.01,7.09,298,280,620,469,216,1883,7902,254,342,92.99,2.99,4.02
2004-01-01,MUNICIPIO,35032,ES705,ES705A2,ES705A21,4082,41.7,2140,1942,90.75,4030,52,1.27,492,2845,745,450,221,74,12.05,69.7,18.25,43.48,26.19,17.29,151.42,66.04,9.93,29.66,2212.89,184.46,2.35,87,82,214,160,88,631,3898,70,114,95.49,1.71,2.79
2004-01-01,MUNICIPIO,35033,ES705,ES705A2,ES705A21,7617,38.5,3956,3661,92.54,7522,95,1.25,1349,5208,1060,611,338,111,17.71,68.37,13.92,46.26,20.35,25.9,78.58,127.26,10.47,31.89,3821.39,199.33,2.49,191,213,688,333,174,1599,7295,173,149,95.77,2.27,1.96
2004-01-01,MUNICIPIO,35034,ES708,ES708A0,ES708A03,8130,34.7,4584,3546,77.36,5862,2268,27.9,1032,6598,500,340,129,31,12.69,81.16,6.15,23.22,7.58,15.64,48.45,206.4,6.2,25.8,21209.4,38.33,10.69,191,225,399,287,147,1249,2947,2731,2452,36.25,33.59,30.16
2004-01-01,MUNICIPIO,38001,ES709,ES709A3,ES709A32,30304,34.7,15875,14429,90.89,18832,11472,37.86,5063,23208,2033,1328,536,169,16.71,76.58,6.71,30.58,8.76,21.82,40.15,249.04,8.31,26.36,10595.2,286.02,108.28,906,1093,2038,1324,574,5935,12366,5276,12662,40.81,17.41,41.78
2004-01-01,MUNICIPIO,38002,ES706,ES706A0,ES706A01,1221,47,599,622,103.84,1162,59,4.83,130,753,338,189,111,38,10.65,61.67,27.68,62.15,44.89,17.26,260,38.46,11.24,32.84,2500.41,48.83,2.36,28,28,47,33,19,155,1106,26,89,90.58,2.13,7.29
2004-01-01,MUNICIPIO,38003,ES706,ES706A0,ES706A02,1894,40.3,1014,880,86.79,1709,185,9.77,240,1344,310,191,87,32,12.67,70.96,16.37,40.92,23.07,17.86,129.17,77.42,10.32,28.06,4960.68,38.18,3.73,45,55,104,53,36,293,1522,120,252,80.36,6.34,13.31
2004-01-01,MUNICIPIO,38004,ES709,ES709A3,ES709A33,5256,41,2555,2701,105.71,5132,124,2.36,759,3537,960,534,299,127,14.44,67.29,18.26,48.6,27.14,21.46,126.48,79.06,13.23,31.15,3436.18,152.96,3.61,152,155,278,229,119,933,4734,191,331,90.07,3.63,6.3
2004-01-01,MUNICIPIO,38005,ES709,ES709A3,ES709A31,7005,40,3645,3360,92.18,6040,965,13.78,1006,4898,1101,676,315,110,14.36,69.92,15.72,43.02,22.48,20.54,109.44,91.37,9.99,28.61,17893.4,39.15,5.39,198,204,399,281,151,1233,5624,255,1126,80.29,3.64,16.07
2004-01-01,MUNICIPIO,38006,ES709,ES709A3,ES709A32,59395,35.1,30875,28520,92.37,40283,19112,32.18,9527,45505,4363,2938,1110,315,16.04,76.61,7.35,30.52,9.59,20.94,45.8,218.36,7.22,25.44,8159.85,727.89,234.22,1453,2162,3846,2714,1277,11452,27218,10552,21625,45.83,17.77,36.41
2004-01-01,MUNICIPIO,38007,ES707,ES707A0,ES707A02,2350,45.3,1194,1156,96.82,2237,113,4.81,222,1546,582,295,208,79,9.45,65.79,24.77,52.01,37.65,14.36,262.16,38.14,13.57,35.74,4349.52,54.03,2.6,37,36,94,77,56,300,2030,26,294,86.38,1.11,12.51
2004-01-01,MUNICIPIO,38008,ES707,ES707A0,ES707A01,6847,38.1,3383,3464,102.39,6293,554,8.09,1140,4740,967,563,299,105,16.65,69.23,14.12,44.45,20.4,24.05,84.82,117.89,10.86,30.92,3089.34,221.63,17.93,242,223,439,300,151,1355,5584,343,920,81.55,5.01,13.44
2004-01-01,MUNICIPIO,38009,ES707,ES707A0,ES707A01,4186,39,2107,2079,98.67,3849,337,8.05,622,2977,587,340,168,79,14.86,71.12,14.02,40.61,19.72,20.89,94.37,105.96,13.46,28.62,1415.88,295.65,23.8,120,108,268,173,94,763,3263,335,588,77.95,8,14.05
2004-01-01,MUNICIPIO,38010,ES709,ES709A2,ES709A22,5301,41.2,2735,2566,93.82,5059,242,4.57,705,3662,934,534,292,108,13.3,69.08,17.62,44.76,25.51,19.25,132.48,75.48,11.56,31.26,6636.41,79.88,3.65,143,127,268,224,127,889,4653,108,540,87.78,2.04,10.19
2004-01-01,MUNICIPIO,38011,ES709,ES709A3,ES709A33,19197,37.1,9596,9601,100.05,17635,1562,8.14,3150,13830,2217,1453,598,166,16.41,72.04,11.55,38.81,16.03,22.78,70.38,142.08,7.49,26.97,4948.05,387.97,31.57,575,632,1300,845,441,3793,14164,2486,2547,73.78,12.95,13.27
2004-01-01,MUNICIPIO,38012,ES709,ES709A3,ES709A31,2704,44.4,1393,1311,94.11,2611,93,3.44,281,1801,622,338,228,56,10.39,66.61,23,50.14,34.54,15.6,221.35,45.18,9,36.66,4524.91,59.76,2.06,53,55,121,77,31,337,2436,78,190,90.09,2.88,7.03
2004-01-01,MUNICIPIO,38013,ES703,ES703A0,ES703A00,5231,42.5,2651,2580,97.32,4617,614,11.74,709,3465,1057,571,335,151,13.55,66.24,20.21,50.97,30.51,20.46,149.08,67.08,14.29,31.69,16428.9,31.84,3.74,130,137,291,203,110,871,3749,266,1216,71.67,5.09,23.25
2004-01-01,MUNICIPIO,38014,ES707,ES707A0,ES707A04,1877,43.2,968,909,93.9,1786,91,4.85,235,1236,406,182,170,54,12.52,65.85,21.63,51.86,32.85,19.01,172.77,57.88,13.3,41.87,5590.02,33.58,1.63,44,39,105,74,31,293,1646,68,163,87.69,3.62,8.68
2004-01-01,MUNICIPIO,38015,ES709,ES709A2,ES709A22,5671,41.6,2806,2865,102.1,5302,369,6.51,687,3977,1007,572,325,110,12.11,70.13,17.76,42.59,25.32,17.27,146.58,68.22,10.92,32.27,2743.2,206.73,13.45,128,130,268,228,149,903,4818,153,700,84.96,2.7,12.34
2004-01-01,MUNICIPIO,38016,ES707,ES707A0,ES707A03,1948,47.1,1009,939,93.06,1720,228,11.7,218,1180,550,265,201,84,11.19,60.57,28.23,65.08,46.61,18.47,252.29,39.64,15.27,36.55,10258.4,18.99,2.22,30,42,86,79,38,275,1582,72,294,81.21,3.7,15.09
2004-01-01,MUNICIPIO,38017,ES709,ES709A3,ES709A31,30769,34.7,15961,14808,92.78,24159,6610,21.48,5261,22969,2539,1589,702,248,17.1,74.65,8.25,33.96,11.05,22.9,48.26,207.21,9.77,27.65,16250.4,189.34,40.68,938,1087,2099,1508,764,6396,19075,4436,7258,61.99,14.42,23.59
2004-01-01,MUNICIPIO,38018,ES709,ES709A2,ES709A23,5372,40.2,2634,2738,103.95,5227,145,2.7,739,3763,870,515,266,89,13.76,70.05,16.2,42.76,23.12,19.64,117.73,84.94,10.23,30.57,2380.47,225.67,6.09,135,129,273,270,141,948,5004,45,323,93.15,0.84,6.01
2004-01-01,MUNICIPIO,38019,ES709,ES709A3,ES709A32,17816,36,8986,8830,98.26,14972,2844,15.96,3154,12751,1911,1203,546,162,17.7,71.57,10.73,39.72,14.99,24.74,60.59,165.04,8.48,28.57,14410.2,123.63,19.74,589,660,1227,909,457,3842,13254,1034,3528,74.39,5.8,19.8
2004-01-01,MUNICIPIO,38020,ES709,ES709A3,ES709A33,16334,39.7,8113,8221,101.33,15705,629,3.85,2299,11436,2599,1531,814,254,14.07,70.01,15.91,42.83,22.73,20.1,113.05,88.46,9.77,31.32,10288.8,158.76,6.11,362,469,912,742,369,2854,14464,647,1223,88.55,3.96,7.49
2004-01-01,MUNICIPIO,38021,ES706,ES706A0,ES706A01,2176,45,1102,1074,97.46,2020,156,7.17,206,1482,488,258,167,63,9.47,68.11,22.43,46.83,32.93,13.9,236.89,42.21,12.91,34.22,3915.87,55.57,3.98,30,55,72,68,29,254,1931,57,188,88.74,2.62,8.64
2004-01-01,MUNICIPIO,38022,ES709,ES709A2,ES709A23,24023,38.5,11919,12104,101.55,22464,1559,6.49,3689,17060,3274,2002,1033,239,15.36,71.02,13.63,40.81,19.19,21.62,88.75,112.68,7.3,31.55,9585.8,250.61,16.26,611,700,1465,1219,639,4634,20681,483,2859,86.09,2.01,11.9
2004-01-01,MUNICIPIO,38023,ES709,ES709A1,ES709A10,137314,38.2,67659,69655,102.95,131218,6096,4.44,18252,102506,16556,10068,4972,1516,13.29,74.65,12.06,33.96,16.15,17.81,90.71,110.24,9.16,30.03,10245.2,1340.28,59.5,1270,3522,8623,6559,3590,23564,118489,8174,10651,86.29,5.95,7.76
